"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Cumberland County, NJ","34011","American Indian or Alaska Native","1002-5",11
,"Cumberland County, NJ","34011","Asian","A",69
,"Cumberland County, NJ","34011","Black or African American","2054-5",529
,"Cumberland County, NJ","34011","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Cumberland County, NJ","34011","White","2106-3",1234
,"Cumberland County, NJ","34011","More than one race","M",32
,"Cumberland County, NJ","34011","Unknown or Not Stated","UNK",0
,"Cumberland County, NJ","34011","Not Available","NA",0
,"Cumberland County, NJ","34011","Not Reported","NR",0
,"Essex County, NJ","34013","American Indian or Alaska Native","1002-5",31
,"Essex County, NJ","34013","Asian","A",643
,"Essex County, NJ","34013","Black or African American","2054-5",4684
,"Essex County, NJ","34013","Native Hawaiian or Other Pacific Islander","NHOPI",14
,"Essex County, NJ","34013","White","2106-3",4952
,"Essex County, NJ","34013","More than one race","M",118
,"Essex County, NJ","34013","Unknown or Not Stated","UNK",0
,"Essex County, NJ","34013","Not Available","NA",0
,"Essex County, NJ","34013","Not Reported","NR",0
,"Gloucester County, NJ","34015","American Indian or Alaska Native","1002-5",Suppressed
,"Gloucester County, NJ","34015","Asian","A",118
,"Gloucester County, NJ","34015","Black or African American","2054-5",342
,"Gloucester County, NJ","34015","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Gloucester County, NJ","34015","White","2106-3",2308
,"Gloucester County, NJ","34015","More than one race","M",65
,"Gloucester County, NJ","34015","Unknown or Not Stated","UNK",0
,"Gloucester County, NJ","34015","Not Available","NA",0
,"Gloucester County, NJ","34015","Not Reported","NR",0
,"Hudson County, NJ","34017","American Indian or Alaska Native","1002-5",10
,"Hudson County, NJ","34017","Asian","A",2627
,"Hudson County, NJ","34017","Black or African American","2054-5",1319
,"Hudson County, NJ","34017","Native Hawaiian or Other Pacific Islander","NHOPI",30
,"Hudson County, NJ","34017","White","2106-3",6310
,"Hudson County, NJ","34017","More than one race","M",87
,"Hudson County, NJ","34017","Unknown or Not Stated","UNK",0
,"Hudson County, NJ","34017","Not Available","NA",0
,"Hudson County, NJ","34017","Not Reported","NR",0
,"Hunterdon County, NJ","34019","American Indian or Alaska Native","1002-5",Suppressed
,"Hunterdon County, NJ","34019","Asian","A",48
,"Hunterdon County, NJ","34019","Black or African American","2054-5",16
,"Hunterdon County, NJ","34019","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Hunterdon County, NJ","34019","White","2106-3",854
,"Hunterdon County, NJ","34019","More than one race","M",Suppressed
,"Hunterdon County, NJ","34019","Unknown or Not Stated","UNK",0
,"Hunterdon County, NJ","34019","Not Available","NA",0
,"Hunterdon County, NJ","34019","Not Reported","NR",0
,"Mercer County, NJ","34021","American Indian or Alaska Native","1002-5",Suppressed
,"Mercer County, NJ","34021","Asian","A",601
,"Mercer County, NJ","34021","Black or African American","2054-5",1212
,"Mercer County, NJ","34021","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Mercer County, NJ","34021","White","2106-3",2387
,"Mercer County, NJ","34021","More than one race","M",62
,"Mercer County, NJ","34021","Unknown or Not Stated","UNK",0
,"Mercer County, NJ","34021","Not Available","NA",0
,"Mercer County, NJ","34021","Not Reported","NR",0
,"Middlesex County, NJ","34023","American Indian or Alaska Native","1002-5",Suppressed
,"Middlesex County, NJ","34023","Asian","A",3005
,"Middlesex County, NJ","34023","Black or African American","2054-5",1163
,"Middlesex County, NJ","34023","Native Hawaiian or Other Pacific Islander","NHOPI",44
,"Middlesex County, NJ","34023","White","2106-3",5030
,"Middlesex County, NJ","34023","More than one race","M",83
,"Middlesex County, NJ","34023","Unknown or Not Stated","UNK",0
,"Middlesex County, NJ","34023","Not Available","NA",0
,"Middlesex County, NJ","34023","Not Reported","NR",0
,"Monmouth County, NJ","34025","American Indian or Alaska Native","1002-5",Suppressed
,"Monmouth County, NJ","34025","Asian","A",342
,"Monmouth County, NJ","34025","Black or African American","2054-5",522
,"Monmouth County, NJ","34025","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Monmouth County, NJ","34025","White","2106-3",5032
,"Monmouth County, NJ","34025","More than one race","M",60
,"Monmouth County, NJ","34025","Unknown or Not Stated","UNK",0
,"Monmouth County, NJ","34025","Not Available","NA",0
,"Monmouth County, NJ","34025","Not Reported","NR",0
,"Morris County, NJ","34027","American Indian or Alaska Native","1002-5",10
,"Morris County, NJ","34027","Asian","A",723
,"Morris County, NJ","34027","Black or African American","2054-5",172
,"Morris County, NJ","34027","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Morris County, NJ","34027","White","2106-3",3700
,"Morris County, NJ","34027","More than one race","M",25
,"Morris County, NJ","34027","Unknown or Not Stated","UNK",0
,"Morris County, NJ","34027","Not Available","NA",0
,"Morris County, NJ","34027","Not Reported","NR",0
,"Ocean County, NJ","34029","American Indian or Alaska Native","1002-5",Suppressed
,"Ocean County, NJ","34029","Asian","A",121
,"Ocean County, NJ","34029","Black or African American","2054-5",235
,"Ocean County, NJ","34029","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Ocean County, NJ","34029","White","2106-3",8160
,"Ocean County, NJ","34029","More than one race","M",41
,"Ocean County, NJ","34029","Unknown or Not Stated","UNK",0
,"Ocean County, NJ","34029","Not Available","NA",0
,"Ocean County, NJ","34029","Not Reported","NR",0
,"Passaic County, NJ","34031","American Indian or Alaska Native","1002-5",14
,"Passaic County, NJ","34031","Asian","A",678
,"Passaic County, NJ","34031","Black or African American","2054-5",1202
,"Passaic County, NJ","34031","Native Hawaiian or Other Pacific Islander","NHOPI",11
,"Passaic County, NJ","34031","White","2106-3",4874
,"Passaic County, NJ","34031","More than one race","M",63
,"Passaic County, NJ","34031","Unknown or Not Stated","UNK",0
,"Passaic County, NJ","34031","Not Available","NA",0
,"Passaic County, NJ","34031","Not Reported","NR",0
,"Somerset County, NJ","34035","American Indian or Alaska Native","1002-5",Suppressed
,"Somerset County, NJ","34035","Asian","A",738
,"Somerset County, NJ","34035","Black or African American","2054-5",375
,"Somerset County, NJ","34035","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Somerset County, NJ","34035","White","2106-3",2098
,"Somerset County, NJ","34035","More than one race","M",35
,"Somerset County, NJ","34035","Unknown or Not Stated","UNK",0
,"Somerset County, NJ","34035","Not Available","NA",0
,"Somerset County, NJ","34035","Not Reported","NR",0
,"Sussex County, NJ","34037","American Indian or Alaska Native","1002-5",Suppressed
,"Sussex County, NJ","34037","Asian","A",28
,"Sussex County, NJ","34037","Black or African American","2054-5",32
,"Sussex County, NJ","34037","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Sussex County, NJ","34037","White","2106-3",1107
,"Sussex County, NJ","34037","More than one race","M",11
,"Sussex County, NJ","34037","Unknown or Not Stated","UNK",0
,"Sussex County, NJ","34037","Not Available","NA",0
,"Sussex County, NJ","34037","Not Reported","NR",0
,"Union County, NJ","34039","American Indian or Alaska Native","1002-5",11
,"Union County, NJ","34039","Asian","A",467
,"Union County, NJ","34039","Black or African American","2054-5",1474
,"Union County, NJ","34039","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Union County, NJ","34039","White","2106-3",4741
,"Union County, NJ","34039","More than one race","M",59
,"Union County, NJ","34039","Unknown or Not Stated","UNK",0
,"Union County, NJ","34039","Not Available","NA",0
,"Union County, NJ","34039","Not Reported","NR",0
,"Warren County, NJ","34041","American Indian or Alaska Native","1002-5",0
,"Warren County, NJ","34041","Asian","A",39
,"Warren County, NJ","34041","Black or African American","2054-5",62
,"Warren County, NJ","34041","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Warren County, NJ","34041","White","2106-3",837
,"Warren County, NJ","34041","More than one race","M",18
,"Warren County, NJ","34041","Unknown or Not Stated","UNK",0
,"Warren County, NJ","34041","Not Available","NA",0
,"Warren County, NJ","34041","Not Reported","NR",0
,"Unidentified Counties, NJ","34999","American Indian or Alaska Native","1002-5",Suppressed
,"Unidentified Counties, NJ","34999","Asian","A",28
,"Unidentified Counties, NJ","34999","Black or African American","2054-5",215
,"Unidentified Counties, NJ","34999","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Unidentified Counties, NJ","34999","White","2106-3",1193
,"Unidentified Counties, NJ","34999","More than one race","M",38
,"Unidentified Counties, NJ","34999","Unknown or Not Stated","UNK",0
,"Unidentified Counties, NJ","34999","Not Available","NA",0
,"Unidentified Counties, NJ","34999","Not Reported","NR",0
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: New Jersey (34)"
"Year: 2016"
"Group By: County of Residence; Mother's Single Race 6"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 17, 2026 5:40:17 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 17, 2026 5:40:17 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
