"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Mesa County, CO","08077","25-29 years","25-29",521
,"Mesa County, CO","08077","30-34 years","30-34",381
,"Mesa County, CO","08077","35-39 years","35-39",192
,"Mesa County, CO","08077","40-44 years","40-44",37
,"Mesa County, CO","08077","45-49 years","45-49",Suppressed
,"Mesa County, CO","08077","50 years and over","50+",0
,"Pueblo County, CO","08101","Under 15 years","15",Suppressed
,"Pueblo County, CO","08101","15-19 years","15-19",135
,"Pueblo County, CO","08101","20-24 years","20-24",484
,"Pueblo County, CO","08101","25-29 years","25-29",571
,"Pueblo County, CO","08101","30-34 years","30-34",376
,"Pueblo County, CO","08101","35-39 years","35-39",173
,"Pueblo County, CO","08101","40-44 years","40-44",35
,"Pueblo County, CO","08101","45-49 years","45-49",Suppressed
,"Pueblo County, CO","08101","50 years and over","50+",0
,"Weld County, CO","08123","Under 15 years","15",Suppressed
,"Weld County, CO","08123","15-19 years","15-19",238
,"Weld County, CO","08123","20-24 years","20-24",860
,"Weld County, CO","08123","25-29 years","25-29",1419
,"Weld County, CO","08123","30-34 years","30-34",1193
,"Weld County, CO","08123","35-39 years","35-39",436
,"Weld County, CO","08123","40-44 years","40-44",96
,"Weld County, CO","08123","45-49 years","45-49",Suppressed
,"Weld County, CO","08123","50 years and over","50+",Suppressed
,"Unidentified Counties, CO","08999","Under 15 years","15",Suppressed
,"Unidentified Counties, CO","08999","15-19 years","15-19",446
,"Unidentified Counties, CO","08999","20-24 years","20-24",1707
,"Unidentified Counties, CO","08999","25-29 years","25-29",2456
,"Unidentified Counties, CO","08999","30-34 years","30-34",2208
,"Unidentified Counties, CO","08999","35-39 years","35-39",1245
,"Unidentified Counties, CO","08999","40-44 years","40-44",249
,"Unidentified Counties, CO","08999","45-49 years","45-49",20
,"Unidentified Counties, CO","08999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Colorado (08)"
"Year: 2017"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 17, 2026 8:42:51 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 17, 2026 8:42:51 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
