"Notes","County of Residence","County of Residence Code","Mother's Hispanic Origin","Mother's Hispanic Origin Code",Births
,"Orange County, NY","36071","Hispanic or Latino","2135-2",1217
,"Orange County, NY","36071","Not Hispanic or Latino","2186-5",3858
,"Orange County, NY","36071","Unknown or Not Stated","9",17
,"Oswego County, NY","36075","Hispanic or Latino","2135-2",37
,"Oswego County, NY","36075","Not Hispanic or Latino","2186-5",1199
,"Oswego County, NY","36075","Unknown or Not Stated","9",12
,"Queens County, NY","36081","Hispanic or Latino","2135-2",8761
,"Queens County, NY","36081","Not Hispanic or Latino","2186-5",20125
,"Queens County, NY","36081","Unknown or Not Stated","9",122
,"Rensselaer County, NY","36083","Hispanic or Latino","2135-2",121
,"Rensselaer County, NY","36083","Not Hispanic or Latino","2186-5",1466
,"Rensselaer County, NY","36083","Unknown or Not Stated","9",Suppressed
,"Richmond County, NY","36085","Hispanic or Latino","2135-2",1267
,"Richmond County, NY","36085","Not Hispanic or Latino","2186-5",4148
,"Richmond County, NY","36085","Unknown or Not Stated","9",29
,"Rockland County, NY","36087","Hispanic or Latino","2135-2",1048
,"Rockland County, NY","36087","Not Hispanic or Latino","2186-5",4378
,"Rockland County, NY","36087","Unknown or Not Stated","9",55
,"St. Lawrence County, NY","36089","Hispanic or Latino","2135-2",16
,"St. Lawrence County, NY","36089","Not Hispanic or Latino","2186-5",965
,"St. Lawrence County, NY","36089","Unknown or Not Stated","9",57
,"Saratoga County, NY","36091","Hispanic or Latino","2135-2",97
,"Saratoga County, NY","36091","Not Hispanic or Latino","2186-5",2038
,"Saratoga County, NY","36091","Unknown or Not Stated","9",0
,"Schenectady County, NY","36093","Hispanic or Latino","2135-2",159
,"Schenectady County, NY","36093","Not Hispanic or Latino","2186-5",1655
,"Schenectady County, NY","36093","Unknown or Not Stated","9",0
,"Suffolk County, NY","36103","Hispanic or Latino","2135-2",5243
,"Suffolk County, NY","36103","Not Hispanic or Latino","2186-5",10109
,"Suffolk County, NY","36103","Unknown or Not Stated","9",Suppressed
,"Tompkins County, NY","36109","Hispanic or Latino","2135-2",57
,"Tompkins County, NY","36109","Not Hispanic or Latino","2186-5",706
,"Tompkins County, NY","36109","Unknown or Not Stated","9",Suppressed
,"Ulster County, NY","36111","Hispanic or Latino","2135-2",201
,"Ulster County, NY","36111","Not Hispanic or Latino","2186-5",1246
,"Ulster County, NY","36111","Unknown or Not Stated","9",Suppressed
,"Westchester County, NY","36119","Hispanic or Latino","2135-2",3705
,"Westchester County, NY","36119","Not Hispanic or Latino","2186-5",6656
,"Westchester County, NY","36119","Unknown or Not Stated","9",39
,"Unidentified Counties, NY","36999","Hispanic or Latino","2135-2",1041
,"Unidentified Counties, NY","36999","Not Hispanic or Latino","2186-5",16629
,"Unidentified Counties, NY","36999","Unknown or Not Stated","9",290
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: New York (36)"
"Year: 2017"
"Group By: County of Residence; Mother's Hispanic Origin"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 17, 2026 11:57:45 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 17, 2026 11:57:45 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
"4. Bronx, New York (FIPS code 36005) represents Bronx Borough, New York City."
"5. Kings County, New York (FIPS code 36047) represents Brooklyn Borough, New York City."
"6. New York County, New York (FIPS code 36061) represents Manhattan Borough, New York City."
"7. Queens, New York (FIPS code 36081) represents Queens Borough, New York City."
"8. Richmond County, New York (FIPS code 36085) represents Staten Island Borough, New York City."
