"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Jefferson County, CO","08059","50 years and over","50+",Suppressed
,"Larimer County, CO","08069","Under 15 years","15",0
,"Larimer County, CO","08069","15-19 years","15-19",57
,"Larimer County, CO","08069","20-24 years","20-24",338
,"Larimer County, CO","08069","25-29 years","25-29",720
,"Larimer County, CO","08069","30-34 years","30-34",1077
,"Larimer County, CO","08069","35-39 years","35-39",577
,"Larimer County, CO","08069","40-44 years","40-44",110
,"Larimer County, CO","08069","45-49 years","45-49",Suppressed
,"Larimer County, CO","08069","50 years and over","50+",Suppressed
,"Mesa County, CO","08077","Under 15 years","15",Suppressed
,"Mesa County, CO","08077","15-19 years","15-19",75
,"Mesa County, CO","08077","20-24 years","20-24",311
,"Mesa County, CO","08077","25-29 years","25-29",421
,"Mesa County, CO","08077","30-34 years","30-34",355
,"Mesa County, CO","08077","35-39 years","35-39",198
,"Mesa County, CO","08077","40-44 years","40-44",49
,"Mesa County, CO","08077","45-49 years","45-49",Suppressed
,"Mesa County, CO","08077","50 years and over","50+",0
,"Pueblo County, CO","08101","Under 15 years","15",0
,"Pueblo County, CO","08101","15-19 years","15-19",99
,"Pueblo County, CO","08101","20-24 years","20-24",432
,"Pueblo County, CO","08101","25-29 years","25-29",531
,"Pueblo County, CO","08101","30-34 years","30-34",422
,"Pueblo County, CO","08101","35-39 years","35-39",188
,"Pueblo County, CO","08101","40-44 years","40-44",35
,"Pueblo County, CO","08101","45-49 years","45-49",Suppressed
,"Pueblo County, CO","08101","50 years and over","50+",0
,"Weld County, CO","08123","Under 15 years","15",Suppressed
,"Weld County, CO","08123","15-19 years","15-19",192
,"Weld County, CO","08123","20-24 years","20-24",812
,"Weld County, CO","08123","25-29 years","25-29",1545
,"Weld County, CO","08123","30-34 years","30-34",1521
,"Weld County, CO","08123","35-39 years","35-39",609
,"Weld County, CO","08123","40-44 years","40-44",146
,"Weld County, CO","08123","45-49 years","45-49",Suppressed
,"Weld County, CO","08123","50 years and over","50+",0
,"Unidentified Counties, CO","08999","Under 15 years","15",Suppressed
,"Unidentified Counties, CO","08999","15-19 years","15-19",297
,"Unidentified Counties, CO","08999","20-24 years","20-24",1325
,"Unidentified Counties, CO","08999","25-29 years","25-29",2083
,"Unidentified Counties, CO","08999","30-34 years","30-34",2364
,"Unidentified Counties, CO","08999","35-39 years","35-39",1379
,"Unidentified Counties, CO","08999","40-44 years","40-44",305
,"Unidentified Counties, CO","08999","45-49 years","45-49",29
,"Unidentified Counties, CO","08999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Colorado (08)"
"Year: 2023"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 7:35:52 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 7:35:52 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
