"Notes","County of Residence","County of Residence Code","Mother's Hispanic Origin","Mother's Hispanic Origin Code",Births
,"St. Lawrence County, NY","36089","Not Hispanic or Latino","2186-5",927
,"St. Lawrence County, NY","36089","Unknown or Not Stated","9",43
,"Saratoga County, NY","36091","Hispanic or Latino","2135-2",83
,"Saratoga County, NY","36091","Not Hispanic or Latino","2186-5",1976
,"Saratoga County, NY","36091","Unknown or Not Stated","9",Suppressed
,"Schenectady County, NY","36093","Hispanic or Latino","2135-2",159
,"Schenectady County, NY","36093","Not Hispanic or Latino","2186-5",1639
,"Schenectady County, NY","36093","Unknown or Not Stated","9",0
,"Suffolk County, NY","36103","Hispanic or Latino","2135-2",5043
,"Suffolk County, NY","36103","Not Hispanic or Latino","2186-5",9980
,"Suffolk County, NY","36103","Unknown or Not Stated","9",13
,"Tompkins County, NY","36109","Hispanic or Latino","2135-2",51
,"Tompkins County, NY","36109","Not Hispanic or Latino","2186-5",652
,"Tompkins County, NY","36109","Unknown or Not Stated","9",Suppressed
,"Ulster County, NY","36111","Hispanic or Latino","2135-2",238
,"Ulster County, NY","36111","Not Hispanic or Latino","2186-5",1273
,"Ulster County, NY","36111","Unknown or Not Stated","9",15
,"Westchester County, NY","36119","Hispanic or Latino","2135-2",3562
,"Westchester County, NY","36119","Not Hispanic or Latino","2186-5",6294
,"Westchester County, NY","36119","Unknown or Not Stated","9",24
,"Unidentified Counties, NY","36999","Hispanic or Latino","2135-2",1112
,"Unidentified Counties, NY","36999","Not Hispanic or Latino","2186-5",16373
,"Unidentified Counties, NY","36999","Unknown or Not Stated","9",217
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: New York (36)"
"Year: 2019"
"Group By: County of Residence; Mother's Hispanic Origin"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 7:19:18 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 7:19:18 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
"4. Bronx, New York (FIPS code 36005) represents Bronx Borough, New York City."
"5. Kings County, New York (FIPS code 36047) represents Brooklyn Borough, New York City."
"6. New York County, New York (FIPS code 36061) represents Manhattan Borough, New York City."
"7. Queens, New York (FIPS code 36081) represents Queens Borough, New York City."
"8. Richmond County, New York (FIPS code 36085) represents Staten Island Borough, New York City."
